Time,jct-Time,unix_Time_rel,unix_Time,0x2d2_CHECKSUM,0x2d2_Counter,0x2d2_AC_ON,0x2d2_AC_Mode,0x2_Steering_Angle,0x2_Counter,0x2_CHECKSUM,0x40_CHECKSUM,0x40_Counter,0x40_Engine_RPM,0x40_Throttle_Pedal,0x40_Throttle_Cruise,0x40_Throttle_Combo,0x40_Signal1,0x40_Off_Accel,0x240_CHECKSUM,0x240_Counter,0x240_Signal1,0x240_Cruise_On,0x240_Cruise_Activated,0x240_Signal2,0x241_CHECKSUM,0x241_Counter,0x241_Cruise_On,0x241_Cruise_Activated,0x241_Cruise_Active,0x48_CHECKSUM,0x48_Counter,0x48_Gear,0x48_RPM,0x49_CHECKSUM,0x49_Counter,0x49_CVT_Gear,0x146_CHECKSUM,0x146_Counter,0x146_Signal1,0x146_Main,0x146_Set,0x146_Resume,0x146_Signal2,0x122_CHECKSUM,0x122_Counter,0x122_SET_1,0x122_LKAS_Output,0x122_LKAS_Request,0x220_CHECKSUM,0x220_Counter,0x220_Signal1,0x220_Brake_Pressure,0x220_Signal2,0x220_Cruise_Brake_Lights,0x220_Cruise_Brake_Fault,0x220_Cruise_Brake_Active,0x220_Cruise_Activated,0x220_Signal3,0x221_CHECKSUM,0x221_Counter,0x221_Signal1,0x221_Cruise_Fault,0x221_Cruise_Throttle,0x221_Signal2,0x221_Car_Follow,0x221_Signal4,0x221_Signal3,0x221_Cruise_Brake_Active,0x221_Distance_Swap,0x221_Cruise_EPB,0x221_Close_Distance,0x221_Signal5,0x221_Cruise_Cancel,0x221_Cruise_Set,0x221_Cruise_Resume,0x221_Signal6,0x222_CHECKSUM,0x222_Counter,0x222_Signal1,0x222_Cruise_Fault,0x222_Cruise_RPM,0x222_Cruise_Activated,0x222_Signal2,0x222_Brake_Lights,0x222_Cruise_Hold,0x222_Signal3,0x138_CHECKSUM,0x138_Counter,0x138_Brake_1,0x138_Brake_2,0x139_CHECKSUM,0x139_Counter,0x139_Signal1,0x139_Speed,0x139_Brake_Lights,0x139_Signal2,0x139_Brake_Pedal,0x139_Signal3,0x13a_CHECKSUM,0x13a_Counter,0x13a_FR,0x13a_RR,0x13a_RL,0x13a_FL,0x13b_Lateral,0x13b_Longitudinal,0x13c_CHECKSUM,0x13c_Counter,0x13c_Signal1,0x13c_ES_Brake,0x13c_Signal2,0x13c_Brake,0x13c_Signal3,0x118_CHECKSUM,0x118_Counter,0x118_State,0x119_CHECKSUM,0x119_Counter,0x119_Steer_Error_1,0x119_Steer_Torque_Sensor,0x119_Steer_Error_2,0x119_Steer_Warning,0x119_Steering_Angle,0x119_Steer_Torque_Output,0x321_CHECKSUM,0x321_Counter,0x321_PCB_Off,0x321_LDW_Off,0x321_Signal1,0x321_Cruise_Soft_Disable,0x321_Signal2,0x321_Cruise_Distance,0x321_Signal3,0x321_Conventional_Cruise,0x321_Signal4,0x321_Cruise_Disengaged,0x321_Cruise_Activated,0x321_Signal5,0x321_Cruise_Set_Speed,0x321_Cruise_Fault,0x321_Signal6,0x321_Brake_Lights,0x321_Car_Follow,0x321_Signal7,0x321_Far_Distance,0x321_Cruise_State,0x322_CHECKSUM,0x322_Counter,0x322_Keep_Hands_On_Wheel,0x322_Empty_Box,0x322_Signal1,0x322_LKAS_ACTIVE,0x322_Signal2,0x322_Backward_Speed_Limit_Menu,0x322_LKAS_ENABLE_3,0x322_LKAS_Left_Line_Light_Blink,0x322_LKAS_ENABLE_2,0x322_LKAS_Right_Line_Light_Blink,0x322_LKAS_Left_Line_Visible,0x322_LKAS_Left_Line_Green,0x322_LKAS_Right_Line_Visible,0x322_LKAS_Right_Line_Green,0x322_LKAS_Alert,0x322_Signal3,0x228_CHECKSUM,0x228_Counter,0x228_R_ADJACENT,0x228_L_ADJACENT,0x228_R_APPROACHING,0x228_L_APPROACHING,0x3ac_CHECKSUM,0x3ac_Counter,0x3ac_DOOR_OPEN_FL,0x3ac_DOOR_OPEN_FR,0x3ac_DOOR_OPEN_RL,0x3ac_DOOR_OPEN_RR,0x3ac_DOOR_OPEN_TRUNK,0x3ac_BRAKE,0x3ac_Lowbeam,0x3ac_WIPERS,0x3ac_Highbeam,0x3ac_FOG_LIGHTS2,0x3ac_DASH_BTN_LIGHTS,0x390_CHECKSUM,0x390_Counter,0x390_ICY_ROAD,0x390_SEATBELT_FL,0x390_LEFT_BLINKER,0x390_RIGHT_BLINKER,0x68d_CHECKSUM,0x68d_Counter,0x68d_Units,0x610_roll_rotation_x,0x610_pitch_rotation_y,0x611_yaw_rotation_z,0x630_din1_status,0x630_din2_status,0x630_dout_status,0x630_sd_present,0x630_gps_power_status,0x630_device_id,0x620_gps_antenna_status,0x620_gps_num_satellites,0x620_gps_navigation_method,0x621_gps_course,0x621_gps_speed,0x622_gps_longitude_minutes,0x622_gps_longitude_degree,0x622_gps_indicator_ew,0x623_gps_latitude_minutes,0x623_gps_latitude_degree,0x623_gps_indicator_ns,0x624_gps_altitude,0x625_gps_pdop,0x625_gps_hdop,0x626_gps_vdop,0x627_utc_year,0x627_utc_month,0x627_utc_day_of_month,0x627_utc_hour,0x627_utc_minute,0x627_utc_second,0x600_acceleration_x,0x600_acceleration_y,0x600_acceleration_z,0x600_temperature,0x600_vertical_axis,0x600_orientation,0x601_magnetic_field_x,0x601_magnetic_field_y,0x601_magnetic_field_z,0x640_rtc_sec,0x640_rtc_min,0x640_rtc_hour,0x640_rtc_day_of_week,0x640_rtc_day_of_month,0x640_rtc_month,0x640_rtc_year,lat,lon,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,gb_x,gb_y,gb_z,ab_x,ab_y,ab_z,roll,pitch,azi,imname
147.7,05:33.8,156.3145099,1596517534,1,5,0,5,27.6,4,142,66,5,1464,30,0,30,4,0,202,1,10223616,0,0,2949760,6,1,0,0,0,6,12,D,1100,114,12,161,69,11,33577953,0,0,0,0,51,0,1,0,0,43,9,0,0,0,0,0,0,0,0,8,9,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,125,9,0,0,1100,0,0,0,0,0,32,1,0,0,41,1,3,14.85,0,1,0,15505,227,1,15.219,15.333,15.276,15.504,-0.1,0.3,250,1,6.0291E+13,0,4,0,0,161,2,0,101,2,0,13,0,0,26.9514,-14,66,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,106,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,111,10,1,0,0,0,57,14,3,1646277173,1664294968,1629501284,0,1,1,0,0,3,48,50,32,807429171,811933793,857747504,8244,49,874525796,8244,49,1663067235,840971878,1664098360,941647409,49,52,32,48,56,32,56241.44,48171.2,32218.4,74.5,1,0,7466.1,3696,2472,49,100,32,51,97,32,13104,35.64695358,139.6591797,-0.751,-0.226,-3.223,0.156,-0.189,-9.195,-0.061,-0.189,-0.092,-0.012,0.119,0.024,0.126,0.549,101.635,4649
147.8,05:33.9,156.41451,1596517534,4,8,0,5,23.8,6,107,59,15,1445,31,0,31,4,0,204,3,10223616,0,0,2949760,224,3,0,0,0,24,6,D,1124,108,6,161,32,0,32528977,0,0,0,0,56,5,1,0,0,45,11,0,0,0,0,0,0,0,0,10,11,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,150,11,0,0,1123,0,0,0,0,0,72,6,0,0,51,6,3,15.075,0,1,0,15506,252,6,15.39,15.675,15.447,15.675,-0.1,0.3,140,6,6.04076E+13,0,4,0,0,10,7,0,31,7,0,-18,0,0,23.6096,-17,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,107,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,112,11,1,0,0,0,57,14,3,1696609592,825696354,958423353,0,1,1,0,0,3,48,50,32,807429171,811933793,857747504,8244,49,874525796,8244,49,1663067235,840971878,1664098360,941647409,49,52,32,48,56,32,50235.68,48171.2,32218.4,74.5,3,5,7466.1,3696,2472,49,100,32,51,97,32,13104,35.64695358,139.6591797,-1.575,0.946,-2.936,0.632,-0.232,-9.912,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.016,0.637,101.332,4652
147.9,05:34.0,156.5145099,1596517534,8,12,0,5,19.6,0,53,28,9,1421,31,0,31,3,0,205,5,10223616,0,0,2933376,217,5,0,0,0,21,0,D,1127,102,0,161,13,5,32528593,0,0,0,0,61,10,1,0,0,47,13,0,0,0,0,0,0,0,0,12,13,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,155,13,0,0,1126,0,0,0,0,0,118,11,0,0,60,11,3,15.3,0,1,0,15506,105,11,15.618,15.846,15.675,15.903,0,0.3,33,11,6.05505E+13,0,4,0,0,122,12,0,12,12,0,-59,0,0,19.7253,-28,69,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,109,3,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,113,12,1,0,0,0,57,14,3,807429427,929308769,891304242,0,1,1,0,0,3,48,50,32,807429171,811933793,857747504,8244,49,874525796,8244,49,1663067235,840971878,1664098360,941647409,49,52,32,48,56,32,99282.72,48171.2,32218.4,74.5,2,0,4317.3,3696,2472,49,100,32,51,97,32,13104,35.64695358,139.6591797,-0.458,0.238,-2.466,0.726,0.287,-9.866,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.093,0.698,101.085,4655
148,05:34.1,156.6145098,1596517534,11,15,0,5,15.8,2,19,248,3,1390,31,0,31,4,0,207,7,10223616,0,0,2933376,184,7,0,0,0,35,10,D,1131,111,10,161,241,10,30430945,0,0,0,0,66,15,1,0,0,49,15,0,0,0,0,0,0,0,0,14,15,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,163,15,0,0,1132,0,0,0,0,0,145,0,0,0,53,0,3,15.46875,0,1,0,15507,117,0,15.789,16.017,15.846,16.131,0,0.4,101,0,6.0693E+13,0,4,0,0,236,1,0,163,1,0,-47,0,0,15.9061,-25,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,78,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,111,5,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,114,13,1,0,0,0,57,14,3,807429427,926228577,958423353,0,1,1,0,0,3,48,50,32,807429171,811933793,857747513,8245,49,874524727,8244,49,1663067235,840971878,1664098360,941647409,49,52,32,48,56,32,102496.74,102223.04,32429.54,74.5,3,4,7619.7,3696,2472,49,100,32,51,97,32,13104,35.64694722,139.6592051,-0.519,0.146,-2.246,0.662,0.186,-9.83,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.126,0.747,100.865,4658
148.1,05:34.2,156.71451,1596517534,254,2,0,5,12.8,4,249,234,13,1366,31,0,31,4,0,210,9,10223616,0,0,2949760,143,9,0,0,0,36,4,D,1139,105,4,161,227,15,30430641,0,0,0,0,55,4,1,0,0,35,1,0,0,0,0,0,0,0,0,0,1,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,155,1,0,0,1138,0,0,0,0,0,180,5,0,0,61,5,3,15.6375,0,1,0,15507,211,5,16.017,16.245,16.074,16.245,0,0.4,187,5,6.08359E+13,0,4,0,0,210,6,0,48,6,0,-48,0,0,12.9766,-25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,112,6,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,115,14,1,0,0,0,57,14,3,908080694,909582390,1663067235,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,50235.68,48171.2,32218.4,74.5,2,4,7619.7,3696,2472,49,100,32,51,97,32,13104,35.64694722,139.6592051,-0.073,0.14,-1.758,0.522,-0.125,-9.354,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.115,0.758,100.69,4661
148.2,05:34.3,156.8145099,1596517534,2,6,0,5,11.4,6,239,211,7,1347,32,0,32,4,0,212,11,10223616,0,0,2949760,116,11,0,0,0,48,14,D,1141,114,14,161,192,4,30430257,0,0,0,0,60,9,1,0,0,37,3,0,0,0,0,0,0,0,0,2,3,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,160,3,0,0,1141,0,0,0,0,0,202,10,0,0,72,10,3,15.8625,0,1,0,15509,123,10,16.302,16.302,16.359,16.359,0,0.4,17,10,6.10474E+13,0,4,0,0,113,11,0,110,11,0,-36,0,0,11.3925,-21,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,114,8,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,116,15,1,0,0,0,57,14,3,1663067704,895557682,1629501284,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,50235.68,48171.2,32218.4,74.5,2,4,7850.1,3696,2472,49,100,32,51,97,32,13104,35.64694722,139.6592051,1.813,0.549,-1.477,0.723,-0.15,-9.628,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.033,0.824,100.536,4664
148.3,05:34.4,156.91451,1596517534,5,9,0,5,11,0,223,189,1,1325,35,0,35,4,0,214,13,10223616,0,0,2949760,104,13,0,0,0,51,8,D,1149,106,8,161,178,9,31478513,0,0,0,0,65,14,1,0,0,39,5,0,0,0,0,0,0,0,0,4,5,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,171,5,0,0,1150,0,0,0,0,0,211,15,0,0,80,15,3,16.03125,0,1,0,15509,51,15,16.416,16.53,16.473,16.416,0,0.4,169,15,6.11644E+13,0,4,0,0,99,0,0,100,0,0,-15,0,0,10.7849,-14,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,116,10,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,101,0,1,0,0,0,57,14,3,824195170,895688805,1696610356,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,101495.78,102223.04,32429.54,74.5,3,4,7619.7,3696,2472,49,100,32,51,97,32,13104,35.64694722,139.6592051,-0.092,0.183,-1.16,0.629,-0.455,-10.242,-0.061,-0.189,-0.092,-0.012,0.119,0.024,0.027,0.895,100.415,4667
148.4,05:34.5,157.0145099,1596517535,8,12,0,5,10.7,2,224,180,11,1298,39,0,39,4,0,215,15,10223616,0,0,2933376,95,15,0,0,0,49,2,D,1153,99,2,161,157,14,34623777,0,0,0,0,54,3,1,0,0,41,7,0,0,0,0,0,0,0,0,6,7,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,176,7,0,0,1153,0,0,0,0,0,202,4,0,0,72,4,3,16.2,0,1,0,15509,151,4,16.644,16.701,16.701,16.701,-0.1,0.4,48,4,6.13072E+13,0,4,0,0,67,5,0,116,5,0,9,0,0,10.199,-15,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,117,11,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,102,1,1,0,0,0,57,14,3,807429427,929308769,840971878,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,56241.44,48171.2,32218.4,74.5,3,4,7619.7,3696,2472,49,100,32,51,97,32,13104,35.64694722,139.6592051,-0.854,-0.69,-1.099,0.748,-0.082,-9.824,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.055,0.857,100.316,4670
148.5,05:34.6,157.1145098,1596517535,252,0,0,5,10.3,4,224,130,5,1253,40,0,40,4,0,201,1,10223616,0,0,2933376,67,1,0,0,0,64,12,D,1157,112,12,161,100,3,34623057,0,0,0,0,59,8,1,0,0,43,9,0,0,0,0,0,0,0,0,8,9,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,181,9,0,0,1156,0,0,0,0,0,211,9,0,0,81,9,3,16.36875,0,1,0,15510,32,9,16.758,16.815,16.758,16.929,-0.1,0.5,136,9,6.145E+13,0,4,0,0,105,10,0,138,10,0,-5,0,0,9.9603,-14,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,119,13,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,103,2,1,0,0,0,57,14,3,941647409,926425141,824205879,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,57242.4,48171.2,32218.4,74.5,1,4,7619.7,3696,2472,49,101,32,51,97,32,13104,35.64694722,139.6592051,-1.575,-1.001,-1.355,0.452,0.14,-9.814,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.231,0.775,100.201,4673
148.6,05:34.7,157.21451,1596517535,255,3,0,5,9.9,6,224,109,15,1222,40,0,40,4,0,204,3,10223616,0,0,2949760,68,3,0,0,0,68,6,D,1167,106,6,161,74,8,34622561,0,0,0,0,64,13,1,0,0,45,11,0,0,0,0,0,0,0,0,10,11,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,192,11,0,0,1165,0,0,0,0,0,220,14,0,0,89,14,3,16.5375,0,1,0,15510,118,14,16.929,17.043,16.986,17.1,0,0.4,163,14,5.72638E+13,0,4,0,0,22,15,0,174,15,0,-28,0,0,9.8518,-17,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,121,15,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,104,3,1,0,0,0,58,15,3,857748275,858988595,824195170,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,102496.74,102223.04,32429.54,74.5,2,4,7619.7,3696,2472,49,101,32,51,97,32,13104,35.64694722,139.6592051,-0.983,-0.372,-1.239,0.534,0.073,-9.393,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.324,0.72,100.074,4676
148.7,05:34.8,157.3145099,1596517535,2,6,0,5,9.6,0,209,93,9,1214,39,0,39,4,0,206,5,10223616,0,0,2949760,80,5,0,0,0,81,0,D,1186,100,0,161,70,13,33573857,0,0,0,0,53,2,1,0,0,47,13,0,0,0,0,0,0,0,0,12,13,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,214,13,0,0,1185,0,0,0,0,0,212,3,0,0,82,3,3,16.70625,0,1,0,15511,50,3,17.1,17.214,17.1,17.214,0,0.4,142,3,5.73811E+13,0,4,0,0,44,4,0,186,4,0,-33,0,0,9.5914,-23,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,106,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,105,4,1,0,0,0,58,15,3,891315045,878846001,908080694,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,48233.76,48171.2,32218.4,74.5,3,5,4317.3,3696,2472,49,101,32,51,97,32,13104,35.64694722,139.6592051,-0.574,0.043,-1.257,0.433,0.101,-9.479,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.39,0.736,99.959,4679
148.8,05:34.9,157.41451,1596517535,6,10,0,5,9.3,2,210,79,3,1216,34,0,34,4,0,208,7,10223616,0,0,2949760,72,7,0,0,0,102,10,D,1198,109,10,161,60,2,32525313,0,0,0,0,58,7,1,0,0,49,15,0,0,0,0,0,0,0,0,14,15,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,227,15,0,0,1196,0,0,0,0,0,220,8,0,0,90,8,3,16.875,0,1,0,15511,208,8,17.271,17.442,17.385,17.442,0,0.3,41,8,5.75241E+13,0,4,0,0,81,9,0,203,9,0,-37,0,0,9.3744,-21,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,108,2,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,106,5,1,0,0,0,58,15,3,824205879,1700995124,891304242,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,48233.76,48171.2,32218.4,74.5,2,5,4317.3,3696,2472,49,101,32,51,97,32,13104,35.64694722,139.6592051,0.555,-0.281,-1.294,0.476,0.15,-9.824,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.341,0.775,99.838,4682
148.9,05:35.0,157.5145099,1596517535,9,13,0,5,9,4,211,64,13,1215,22,0,22,4,0,209,9,10223616,0,0,2933376,53,9,0,0,0,102,4,D,1207,103,4,161,59,7,27282417,0,0,0,0,63,12,1,0,0,35,1,0,0,0,0,0,0,0,0,0,1,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,221,1,0,0,1204,0,0,0,0,0,228,13,0,0,100,13,3,17.1,0,1,0,15512,106,13,17.442,17.556,17.442,17.67,0,0.3,37,13,5.77359E+13,0,4,0,0,245,14,0,216,14,0,-31,0,0,8.9838,-17,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,110,4,0,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,107,6,1,0,0,0,58,15,3,1696610356,1631068209,1713386339,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747513,8245,49,874524727,8244,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,51236.64,48171.2,32218.4,74.5,3,4,7773.3,3696,2472,49,101,32,51,97,32,13104,35.64694722,139.6592051,-0.458,-0.555,-1.056,0.684,-0.198,-10.037,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.346,0.769,99.728,4685
149,05:35.1,157.6145098,1596517535,252,0,0,5,7.1,6,196,38,7,1215,12,0,12,4,0,212,11,10223616,0,0,2949760,17,11,0,0,0,114,14,D,1210,112,14,161,60,12,23088113,0,0,0,0,52,1,1,0,0,37,3,0,0,0,0,0,0,0,0,2,3,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,229,3,0,0,1210,0,0,0,0,0,231,2,0,0,91,2,3,17.2125,0,1,0,15512,16,2,17.784,17.556,17.727,17.784,0,0.3,115,2,5.78793E+13,0,4,0,0,174,3,0,51,3,0,-51,0,0,7.3129,-22,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,111,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,108,7,1,0,0,0,58,15,3,1696610356,842276913,1663067235,0,1,1,0,0,3,48,50,32,891304242,1667440739,857747554,8248,49,874526817,8243,49,908080694,840971878,1664098360,941647409,49,52,32,48,56,32,57242.4,48171.2,32218.4,74.5,1,5,4394.1,3696,2472,49,101,32,51,97,32,13104,35.64693452,139.659256,-0.525,-0.464,-0.995,0.458,-0.159,-9.561,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.39,0.742,99.63,4688
149.1,05:35.2,157.71451,1596517535,0,4,0,5,3.8,0,151,21,1,1204,12,0,12,4,0,214,13,10223616,0,0,2949760,213,13,0,0,0,93,8,D,1197,105,8,161,36,1,20990785,0,0,0,0,57,6,1,0,0,39,5,0,0,0,0,0,0,0,0,4,5,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,219,5,0,0,1198,0,0,0,0,0,12,7,0,0,100,7,3,17.38125,0,1,0,15513,210,7,17.898,17.898,17.841,17.898,-0.1,0.3,209,7,5.80914E+13,0,4,0,0,210,8,0,204,8,0,-44,0,0,3.8626,-17,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,113,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,109,8,1,0,0,0,58,15,3,941646645,1630609510,874538337,0,1,1,0,0,3,48,50,32,807428917,962797670,857747554,8248,49,874526817,8243,49,807415856,840971878,1664098360,941647409,49,52,32,48,56,32,49234.72,48171.2,32218.4,74.5,2,5,4394.1,3696,2472,49,101,32,51,97,32,13104,35.64693452,139.659256,-2.942,0.354,-0.824,0.391,-0.226,-9.677,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.742,0.769,99.531,4691
149.2,05:35.3,157.8145099,1596517535,3,7,0,5,1.6,2,133,2,11,1171,14,0,14,4,0,216,15,10223616,0,0,2949760,153,15,0,0,0,62,2,D,1174,97,2,161,8,6,20990257,0,0,0,0,62,11,1,0,0,41,7,0,0,0,0,0,0,0,0,6,7,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,199,7,0,0,1176,0,0,0,0,0,43,12,0,0,109,12,3,17.60625,0,1,0,15513,192,12,17.955,18.126,18.012,18.012,0.1,0.2,111,12,5.82086E+13,0,4,0,0,130,13,0,112,13,0,-96,0,0,1.9964,-38,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,115,9,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,110,9,1,0,0,0,58,15,3,1663067704,825499698,1629501284,0,1,1,0,0,3,48,50,32,807428917,962797670,857747554,8248,49,874526817,8243,49,807415856,891304242,1714430051,891304242,49,52,32,48,56,32,53238.56,48171.2,32218.4,74.5,2,5,4317.3,3696,2472,49,101,32,51,97,32,13104,35.64693452,139.659256,-1.709,1.141,-0.696,0.897,1.007,-9.93,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.939,0.89,99.454,4694
